epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
59,36,120,0.0017373978625983,0.041682105511426926,0.033223092555999756,0.5121159925997235,0.9693570136501157,0.33663882663728417,0.11332569959972748,0.2784488692629032,1.0477145314793264,0.6479736552571012,0.41986985790724857,0.5473874112626774,2.0411666181264674
