epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
97,36,144,0.001144318375736475,0.0338277742266655,0.02692314423620701,0.5833203872665832,0.9618563883222928,0.4415312626347762,0.1949498558838597,0.3918821887590496,1.474124183956877,0.7737684015655885,0.5987175392613658,0.6805707668130477,2.5468518654264307
