epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
100,24,240,0.0008211302338168025,0.028655370697379112,0.02254491299390793,0.2959810959777221,0.9896681753205567,0.3184194442662112,0.10139094248680279,0.2609883534700284,0.9975366364337839,0.3596080922968254,0.12931798004536207,0.30962617561943945,1.1800059589871565
