epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
84,18,96,0.0016128612915053964,0.040160443633794785,0.03201014921069145,0.5021185392558734,0.9692953828682737,0.27061593460075356,0.07323298405983933,0.22212899587863888,0.841608251125004,0.6843776936934334,0.4683728276251429,0.6434302167684339,2.4321780963977755
