epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
59,12,288,0.001309026381932199,0.03618047013878822,0.028110366314649582,0.48050606686085545,0.9733676644048259,0.3922921646036001,0.15389314240937807,0.33942543138981335,1.294818198269409,0.751368917097605,0.5645552495804277,0.6507024015439212,2.4973578639168386
