epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
92,12,192,0.0009559820173308253,0.03091895952820778,0.024778710678219795,0.4949497025075757,0.9694166035875512,0.3346442595551062,0.11198678045318529,0.2829076712652568,1.0735118184364414,0.8090537060580941,0.654567899286337,0.7895168001060803,3.0166854025247636
