epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
89,24,168,0.0009679908398538828,0.03111255168914795,0.02429569698870182,0.5161865202363668,0.9685158004459014,0.39741952718167933,0.15794228058530957,0.33147521062712243,1.254401546295525,0.6048299395807011,0.36581925581319447,0.5272253872839627,1.9922088776588938
