epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
100,24,72,0.001507264212705195,0.03882350027561188,0.031077010557055473,0.5694103880567069,0.9610579041067295,0.35541736534969554,0.12632150359211894,0.2918594651541612,1.1131084623970224,1.1030271834620775,1.2166689674562836,1.0269075209279797,3.922572583902458
