epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
98,36,240,0.0009137296001426876,0.030227961018681526,0.022961832582950592,0.44052083865182695,0.9776043654417039,0.46610124872335434,0.21725037406147021,0.39217395252425263,1.482021192238844,0.8103911326365628,0.6567337878559711,0.6399166771898936,2.3815057470268073
