epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
100,36,216,0.0008901598048396409,0.029835546389222145,0.023707030341029167,0.37353782818149617,0.9844079960887615,0.413672408290538,0.17112486138089353,0.3547071111319412,1.3320921637060885,0.7095188872066319,0.5034170513029373,0.5969241611595468,2.2321966101144604
