epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
49,36,336,0.0010871686972677708,0.032972242683172226,0.026372285559773445,0.32003959616242156,0.9884593242611022,0.892182915765645,0.7959903551840881,0.7306395143865917,2.7796499296342887,1.3869794844898284,1.9237120903956704,1.1404109651063967,4.345637630542362
