epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
37,12,72,0.0025637862272560596,0.05063384398818016,0.04097044840455055,0.7998842682000071,0.9280743908206707,0.48191447497747547,0.23224156119281583,0.4513675460089977,1.7212961866762995,1.5389115237721174,2.3682486779986203,1.4423741886086638,5.5293323048909615
