epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
46,12,24,0.0024929626379162073,0.049929577857255936,0.03971031680703163,0.7682769573546294,0.93146189996264,0.18998074955968475,0.03609268520325966,0.16459009423898507,0.624066580413197,0.27153725904386644,0.07373248304905583,0.2287538507469673,0.8671256851737464
