epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
100,24,192,0.0008717122254893184,0.029524773359298706,0.02290043793618679,0.6219989960067122,0.9589935849275965,0.30643316396504505,0.09390128397762819,0.24000306478109312,0.9188602496989551,0.5656255008146787,0.319932207171856,0.4118648501572184,1.5778930587945106
