epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
75,24,144,0.0013328948989510536,0.03650883212685585,0.028891853988170624,0.440769579489937,0.9770908829558519,0.41736357200075863,0.17419235123323243,0.3520475676049468,1.3409396504113436,0.6505571589191929,0.42322461702101194,0.5705694227343326,2.1708161511127617
