epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
61,12,216,0.0013045615050941706,0.03611871227622032,0.028144434094429016,0.4227060971189587,0.9790321402267335,0.3149268685773688,0.09917893255194732,0.26349730882450473,0.997254333451669,0.7149346595626986,0.5111315674440319,0.6832088580226244,2.602007678983539
