epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
100,24,120,0.0011368897976353765,0.033717796206474304,0.02618720568716526,0.4452011278932337,0.9759779691974652,0.32032987209655234,0.1026112269573936,0.26479523785166714,1.0021060741370658,0.5804065743222101,0.33687179151644314,0.5328838737820868,2.019351769042401
