epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
100,12,144,0.0010300264693796635,0.03209402412176132,0.025281919166445732,0.5010889148386231,0.9710063112969975,0.4277781516754189,0.1829941470508377,0.30344998553469377,1.1422116444917574,0.6630055738869763,0.4395763910051989,0.47418572739770265,1.7845225383566077
