epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
95,12,336,0.0006114385323598981,0.02472728304564953,0.019645612686872482,0.32019445837794464,0.9883362291204243,0.9792599680423699,0.9589500850103434,0.8901563132933061,3.411652937825381,1.6247949221659506,2.639958539096257,1.5288416937782066,5.860833525399394
