epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,trainig_r,validation_mse,validation_rmse,validation_mae,validation_mape,test_mse,test_rmse,test_mae,test_mape
100,36,96,0.0012912093661725521,0.03593340143561363,0.028942963108420372,0.918246327676016,0.9095170140521566,0.42880648699336343,0.18387500328758957,0.37678837614502836,1.4108732902624952,1.3036725619552525,1.6995621487949717,1.1100196738622417,4.140341837651286
